Player,year,grupos,x,y
J. López,23,3,0.08151595603389684,3.7750637415755586
A. Mota,23,2,-2.9445300884100685,-4.758573821989192
É. Rivera,23,5,-0.9532632378961098,2.936337023371422
W. Guzmán,23,5,-0.8707415851401686,4.176457357391783
D. Guillén,23,2,-3.9017729921507796,-3.78964228445823
Á. Zapata,23,1,-0.13623288046642407,-1.6318961126663
Oscar Mazatán,23,2,-2.3870003413246272,-2.6629067112122753
D. Pineda,23,5,-2.06422500409738,5.668573999727591
A. Sánchez,23,5,-2.278898246889386,5.77771493738942
J. Ochoa,23,3,-0.11137490743463802,2.5975820727889443
L. Gamíz,23,1,-1.6185001643887942,-1.4050618262021144
S. Vergara,23,3,3.4751409026660123,3.688238327486146
J. Hernández,23,3,-0.7015602870054144,1.6159330073148845
B. Salazar,23,2,-2.4579341092295253,-3.887651590568459
J. Reyes,23,2,-3.7033373763295887,-4.32836222764157
D. García,23,1,-0.23997289449714865,-2.7647276329198505
A. Villalobos,23,3,1.9628972427321543,3.435276920208649
E. Del Ángel,23,1,-1.574112785092804,-0.5176707080451601
D. Cisneros,23,4,2.547637054653895,-0.44854431642742265
A. Mejía,23,1,-1.596735135904539,-1.3432466859785959
K. Chaurand,23,5,-1.4815718627490457,5.361969408218283
V. Torres,23,2,-2.0798575152932273,-4.446670715469367
E. Santos,23,4,1.1755149706740444,-0.8692792212958724
E. Reyes,23,2,-1.6681803501442265,-4.252420106459188
L. Loroña,23,5,-2.2114079212027784,6.387111941471413
E. García,23,2,-2.014199228069122,-4.75315872692664
H. Sandoval,23,4,2.595715786047271,-1.049247392647301
A. Justo,23,2,-2.1740176502344806,-4.043508569205288
N. Gómez,23,3,3.5068472202829657,2.866267620940413
M. Benítez,23,4,2.6176062339003554,-0.5564137846619427
L. Morales,23,3,2.3977748766874907,3.285934997926371
O. Botello,23,4,1.3567056649745317,0.1981998367700643
M. Galván,23,4,1.1913272007793947,1.0259833188599137
A. Escobar,23,1,-0.7171635441095207,-0.2763352717582843
J. Cobián,23,3,-0.11133895422718243,1.7189922509678952
A. Mendoza,23,2,-2.0757889587940617,-4.095604215177218
J. Brigido,23,3,0.6077554029302432,2.8543275295128474
A. Ledesma,23,2,-2.7675932292545795,-4.2879755783873925
L. Pérez,23,3,-0.9444066349068009,2.8965904831939895
J. Ibarra,23,3,1.7018273443576204,1.648694144771111
K. Amador,23,1,-0.008667133817256312,-0.42044209653880893
O. León,23,2,-2.6194590043691233,-4.378335729618311
A. Soto,23,1,-0.5103536293678176,-0.6077236366698786
D. Cruz,23,4,2.7219772166192473,-0.220136774823679
E. Mendoza,23,1,0.7852771992014164,-0.7293878547515176
J. Gurrola,23,3,0.1735106852647905,2.3255728881103153
A. Zamora,23,1,-1.0770713627480917,-1.351654222957392
L. Márquez,23,1,0.2262389406116499,-2.5478636922461186
O. De La Cruz,23,4,1.8828835871268135,-0.10670973622621431
E. Cerna,23,1,-0.6199243842084614,-0.7216544649112613
N. Topete,23,1,-2.2010311498255195,-2.6319996055821226
M. Hernández,23,2,-1.3394828048228762,-4.574514256611116
F. Escalante,23,3,0.020907030506169294,2.621184469244867
J. Hernández,23,1,-1.7946090830751449,-1.034990316889189
A. Grijalva,23,2,-3.7024372200620297,-4.00556390482335
C. Rosel,23,3,3.229541256987928,3.1064361213971923
A. Catalán,23,1,-0.116076892422525,-0.40052696022586104
J. Uchuari,23,3,1.6344874066578146,3.894682327536566
R. Melgarejo,23,2,-2.3642312266638927,-3.239018312015765
M. Velázquez,23,3,2.5371065866341924,3.14682756457156
F. Rabago,23,2,-3.930610893238633,-5.669363991219356
Jacobo Reyes,23,3,1.6195494432879167,4.282152623420195
J. Cruz,23,5,-2.0253062603259213,5.866541060963358
G. Vázquez,23,3,2.7352806702937933,3.768978439522571
F. Tede Pérez,23,4,2.7850635114968787,-0.9187689659505944
C. Guerrero,23,1,-0.22757661345180896,-0.7187474366460218
H. Aguayo,23,2,-3.889543912561927,-3.7089010093693617
K. Álvarez,23,2,-3.8050946839022863,-4.3205696991214815
F. Reyes,23,4,1.9800552224664658,-1.2385024094475443
J. Martínez,23,3,0.3269191427644603,1.3469107133958396
J. Esqueda,23,2,-2.8986935650028554,-4.540541996330688
C. Engelhart,23,3,2.378581592117555,3.323609306116325
E. Fernández,23,1,-1.6151098136826243,-2.428754004797623
J. Rangel,23,4,0.4423090301547238,0.3236896051489578
F. Santillán,23,2,-2.591143868521023,-3.6999773565504626
J. Rodríguez,23,1,-1.8239015690396507,-2.768536481459414
F. Acuña,23,3,1.9516618020078043,2.4102430319597214
I. Márquez,23,3,-0.09955025556441782,3.095935198231166
L. Robles,23,2,-2.63598456165411,-3.73736556503169
J. Hernández,23,3,-0.3165129785866496,3.5879296635838016
V. López,23,3,1.719338259404947,3.676832024645693
E. Martínez,23,1,0.014998158925360966,-0.4497280575061257
V. Moragrega,23,5,-3.0733585986117795,5.651534708230734
W. Ortega,23,4,2.4899410426531,-0.47440341852971263
A. Martín,23,1,-1.5773975065287504,-1.428539528172331
K. Hernández,23,3,2.1957556787958743,3.6286871840896717
M. Caraglio,23,5,-2.678895074624973,5.592335830240282
Y. Espinosa,23,5,-0.5839956729373587,4.6649096660286045
J. Ocon,23,2,-2.461006052398355,-3.106782890981837
D. Escalante,23,2,-3.3641299071231514,-3.8984273772490745
D. Navarro,23,4,3.257285862130136,0.9376792315188482
A. López,23,1,-1.6181218097805563,-2.1761386199170714
M. Lozano,23,4,1.8770947272302019,-0.5028468702721995
J. Barragán,23,2,-1.893257391829934,-3.925050388711788
N. Cardozo,23,1,0.5569871301231011,-3.7036485276056315
A. Gutiérrez,23,2,-2.8646205509524987,-4.205608412439866
L. López,23,2,-3.05954910546624,-4.09414734204323
J. Casillas,23,1,0.5402411134682006,-0.6368803872904443
O. Tirado,23,2,-2.388678710841791,-3.21291177198211
D. Osuna,23,3,2.771972410827729,3.1234803104201796
K. Calderon,23,5,-1.5267694236697458,4.623491637379362
C. Castillo,23,1,-0.8840732601324804,-2.329011497259167
A. Mendoza,23,2,-2.579834383277946,-4.994817126701746
E. Olaguez,23,1,-2.0832813808221324,-2.8216018835455294
F. Morales,23,1,-0.17264424906968517,-0.6078277245663499
Junior Moreira,23,1,-0.19843151070981374,-0.09454724086462776
C. Traore,23,3,2.7211056766161805,3.333021220733414
P. Ruiz,23,2,-2.8261548323652406,-3.7875388756791573
E. Reyes,23,4,2.1939262193685853,-0.5053206527582632
M. Reyes,23,4,2.555669344847958,-1.131606847877429
F. Agüero,23,2,-3.113873772082795,-3.3355814668222123
L. Gutiérrez,23,1,-1.092502062947366,1.007574118492096
M. Arreola,23,1,-1.370943424880605,-2.272289739809456
O. Soto,23,1,-0.9253074444612054,-1.349636554008384
J. Flores,23,5,-2.6509076638353855,5.746647944215663
J. Ruiz,23,1,0.4040160184680448,-0.7998213258079672
M. Chávez,23,1,-1.2979270547997142,-2.2663903276072648
M. García,23,1,-0.7797208444767992,-1.3137001676510012
J. González,23,5,-0.048507781040541265,4.324907232243073
A. Freyfeld,23,2,-3.4406209604930496,-5.19353948346178
E. Franco,23,1,-0.3403345562305692,0.8693922364050246
A. Andrade,23,2,-3.2031533554696394,-3.232025383294805
Aldo Serna,23,3,0.715904580588251,2.8147359189749124
D. Zago,23,1,-0.54489709023033,-1.9090814541738792
J. Zamudio,23,4,2.356106676830709,-1.1726846541017673
I. Hernández,23,5,-2.0498788669124623,6.254353009326842
U. Rivera,23,2,-3.94090895561773,-4.395143814150518
H. Vázquez,23,4,1.707023542812364,0.12958317387837526
A. Carreón,23,1,-0.9317284594538894,-0.3177815998602247
B. Navarro,23,1,-1.6765776541425628,-2.1857485804254235
A. Bravo,23,1,0.002012511733735789,-0.7192496336070986
L. Martínez,23,5,-0.46018892037385895,5.056559701983265
B. Gambarte,23,3,0.04980350317516158,3.400796873319577
B. Rosas,23,5,-2.923201002384419,5.502481592241769
J. Múñoz,23,2,-1.4293958959663464,-4.239752286984559
Jonathan Tovar,23,1,0.03901902593863027,-0.4651642707920097
J. Jiménez,23,3,2.2549478287607325,3.4933966170382273
E. Carballo,23,1,-0.9537461867786537,1.1018542005339562
S. Rodríguez,23,4,1.6640689157691275,-1.0513466652653645
J. Moreno,23,2,-3.2824418606425425,-4.027732847279479
D. González,23,5,-0.21363084123054432,4.0642140231292325
K. Nieto,23,1,0.5646647424900655,-3.2588166336887845
C. Ferral,23,2,-1.1908392296029144,-5.241336726228066
M. Fishel,23,5,-0.22245551608496383,5.7340845518278405
C. Jaramillo,23,3,1.004322494345782,2.075992974479305
G. Espinoza,23,2,-2.2246139972698478,-4.716448773900297
C. Burkenroad,23,5,-0.1597942753316836,5.457447214994909
C. Montero,23,1,-0.7249939770351569,-3.2060900597185054
R. Bernal,23,2,-1.4309302412484284,-4.8049419557795945
A. Torres,23,4,1.627695681371645,-0.9419132634905474
L. Ovalle,23,3,3.3333624783059865,4.096826851289952
Andrea Hernández,23,1,0.3393611052585522,-1.135416482390343
D. Godínez,23,4,1.500997243953043,-0.9285691533524134
D. Evangelista,23,3,3.131449335190878,3.3644224850495292
A. Kaci,23,1,-0.840032286899017,-1.885799578939203
L. Mercado,23,4,0.7721678650920565,-0.353430529342559
Andrea Pereira,23,2,-1.1289825238882738,-4.877383062583753
J. Casarez,23,3,2.3700274270419857,3.4492499406585186
M. Sainz,23,4,1.968065535383741,-0.6952893521115027
J. Dávila,23,2,-2.2497381874573383,-4.037579924274564
K. Palacios,23,5,0.18025259584610176,5.192833776884062
Y. Franco,23,1,1.2469770698007756,-2.637913174540886
M. Díaz,23,1,0.05682786545596544,-1.3555414258732679
D. Espinosa,23,3,0.2799424332370348,1.8806478959870399
K. De León,23,2,-3.6065919743517143,-3.8913871407061715
V. González,23,1,0.7592683847686774,-0.4585794474729771
D. García,23,1,6.493524239908899e-5,-0.3722295668407244
D. Delgado,23,2,-3.730814144676875,-4.345981208718826
Lia Moran,23,1,-1.5719131879858268,-2.3150773590748845
M. Ocampo,23,3,2.4995718837799896,1.8389353624907367
M. Castillo,23,1,-2.198927777246425,-1.6752565563935962
V. Razo,23,1,-1.8387166016239354,-1.2508390988556095
D. Rodriguez,23,2,-1.9152478135735693,-4.482039205116465
D. Calderón,23,3,-0.44651708720603467,2.819833004698192
J. Robles,23,3,0.6711015894716155,2.0383474654198714
D. Martínez,23,2,-3.1045119507668657,-4.172227327688896
N. Hernandez,23,4,3.378577520976957,0.5284914197650674
Paola González,23,2,-3.664970366346499,-4.502830848730021
K. Luna,23,4,3.9095222897207456,-0.19980845689712814
E. Santamaria,23,3,-0.8336063794344754,2.2721686697682517
Y. Madrid López,23,4,2.288576332964621,-0.6949618866949832
Kimberly Rodriguez,23,2,-1.4092649431397954,-4.8644240185575836
S. Calvillo,23,5,-1.2940492217750506,4.368417826434801
M. Roman,23,5,-0.6287593891390583,5.893152894730373
Jennifer Hermoso,23,3,0.5725154084535695,4.769582808738046
R. Zavaleta,23,4,2.14088428589202,-1.1277595306125785
S. Mayor,23,3,0.6880249280384709,4.63067012539628
P. Jardón,23,2,-1.7197361105021196,-3.3012100883562687
Brenda Graca,23,3,0.9720288389721878,3.9936642615835223
Y. Toraya,23,2,-2.463093122042879,-3.702473197378571
A. Mejia,23,2,-2.7877454032944566,-3.133543830528626
D. Molina,23,3,-0.030552109562158314,4.042543883563852
B. Quintos,23,4,2.1168507250250954,-0.668092540014006
J. Montoya,23,3,3.413680286570919,3.1183412852219967
P. Villamizar,23,3,2.947408910561248,2.7134860758881505
F. Rosales,23,1,-0.7104777845704018,-0.5897445162685957
A. Lozada,23,2,-3.010594621552208,-4.0692228946942
J. Orejel,23,1,-1.7178684649662892,-1.4913298511976392
N. Hernández,23,4,3.000895786383637,-1.2817953315767492
M. Cadena,23,2,-2.0375075892007413,-3.5551561323481766
M. Peraza,23,2,-2.426531395302274,-3.757503360383456
J. De La Rosa,23,1,-2.26769658416157,-2.4283658693985064
M. Cox,23,3,-0.1285265953893283,1.049931484357052
K. Soto,23,3,2.2252449022593734,3.2703872941715217
S. Cruz,23,2,-1.9780050350540126,-3.31136412880039
N. Antonio,23,1,-0.4995248850591286,-3.046391987402245
D. Fuentes,23,1,-1.6775084851844606,-1.504263008501283
G. Valenzuela,23,3,1.6083526395430314,3.6474651967233105
D. Carrandi,23,3,0.3303851045955539,2.91473372037684
Y. Arista,23,1,0.5396053277263857,-0.33987817533267084
Viridiana López,23,1,-2.3515788137408355,-2.5061130221897474
R. Cuéllar,23,5,-0.6712725855287159,5.77435754912968
N. Gomez Junco,23,1,-0.2545568173595077,-0.7906740665645411
P. Padilla,23,2,-3.1396953182065332,-4.041026859306479
D. Garza,23,3,1.0687004703386782,1.3932695770397183
B. Díaz,23,1,-1.206148845781993,-0.7875648186228217
N. Miramontes,23,2,-2.350283163283775,-4.28579988276259
S. Enciso,23,4,3.317361148072752,-0.31187628698366077
M. Alvarado,23,2,-3.1788334667147455,-5.357155067008583
N. Villarreal,23,4,1.691707362271536,-0.9302735535268123
M. Sanchez,23,4,2.092248489693503,-1.1687190083031422
J. Farias,23,2,-3.366463917251614,-4.368444059817427
S. Pulido,23,2,-1.8101622491369591,-3.6274950551157907
L. Rodriguez,23,4,2.42517080837738,-0.01121359449203968
N. Colin,23,2,-2.396878897350633,-3.125174119108575
O. Trasviña,23,1,-0.18150775213121306,0.38180859253985205
S. Gutiérrez,23,4,2.204673252718705,-1.0973429440048676
A. Willett,23,2,-3.247299861073289,-4.223870123407011
Z. Arce,23,1,0.31416309258349573,0.10672648363539833
K. Bernal,23,4,1.8479176991626596,-1.2328171743864211
A. Ramírez,23,4,2.7055855270092506,-1.038463546065691
M. Perarnau,23,1,-1.1079828217372438,-1.3841039862820104
A. Iturbide,23,5,-1.1307904952664432,5.080744654501162
L. Ángeles,23,3,0.3083078788235001,1.0400173513766278
D. Delgado,23,1,-1.4150446132452332,-1.3224928718806057
I. Romero,23,4,2.0353845724213544,-1.2597177696845885
L. Sánchez,23,2,-3.2987473539446612,-4.0714995733098736
V. Perez,23,1,-0.39851199961580874,-1.1075165165344993
D. Monroy,23,4,3.4494232000685843,-0.5893846241311311
J. García,23,1,-0.2675604631135728,0.8123757650351324
A. Villanueva,23,5,-0.6586927825597931,4.1290106433154765
S. Cortés,23,4,1.7673359183258883,-0.7327623827678067
L. Muñoz,23,2,-1.9262325879918758,-3.5690811675667766
M. Cortés,23,3,0.5598049787709607,1.5845345469173282
J. Singano,23,2,-3.286382565650876,-3.7455991293390154
D. Flores,23,5,-1.8297873306698222,4.819100863011024
Victoria López,23,2,-1.4591854807417528,-4.358703790866632
B. Cuevas,23,3,-0.6232272256381672,1.2782533567562913
J. Gutiérrez,23,4,2.723901801842449,-0.33189379917995
M. Perez Limon,23,2,-2.5092620973154247,-3.817224287706368
M. Pasco,23,3,0.2584728112931847,1.167928554947791
Z. Hernández,23,1,-0.7011248839765758,-0.5067759189182384
X. Rios,23,4,2.646629273028681,-0.48610929353788346
A. Aviléz,23,3,1.008906341844538,3.355764900645029
C. Peraza,23,3,1.1751993115252355,1.4457271040656006
M. Zuazua,23,3,1.9039703268425812,2.7613559260498994
M. Sandoval,23,2,-1.8035419361770204,-3.5764441855620275
N. Duarte,23,3,2.271529504591563,3.430137115018297
M. Larroquette,23,5,-0.012620986040901283,4.598940764454473
J. Enrigue,23,2,-3.832386273406282,-4.823846849333194
C. Cid,23,2,-2.913534455445805,-3.720836917557488
K. García,23,2,-1.9215659802164065,-3.7247358398082286
K. Martínez,23,5,-0.11579913893084182,5.620701651533704
A. González,23,5,-0.010162576875588664,5.495846677069749
D. Félix,23,3,0.19927191537915678,1.8119669237098786
L. Rodríguez,23,4,0.41938493043366637,0.6766673905158327
Bea Parra,23,3,0.4273498176716922,3.8751645050884833
C. Ibarra,23,3,0.7825386216983242,2.426580658961761
A. Rodriguez,23,4,3.6661866651698567,-0.1361188102835772
A. Tovar,23,2,-2.057674010742115,-4.3434131670741065
B. Cruz,23,3,2.4465052742372824,2.4683499857924014
K. García,23,1,-0.017578650959427372,-0.9702283361370325
K. Martínez,23,4,2.178279142410124,-1.0762231715049382
E. González,23,1,-0.7422019347306353,-1.644653207268778
M. Delgadillo,23,3,-0.02993512740251636,3.3219067260984456
A. Camargo,23,2,-3.612996514204462,-5.842295220422859
B. Solís,23,5,-1.6550916705461454,5.7858385525472835
V. del Campo,23,2,-2.1615370658275634,-3.2312997092948685
S. Martínez,23,1,-1.9500139052624634,-2.7337306210931596
A. Cervantes,23,5,0.23488143649560728,5.242928813501836
B. León,23,3,0.2897054033503119,1.3663605118791144
J. Seoposenwe,23,3,1.6066802226405001,3.3027554603597555
N. Martinez,23,1,-0.42908954476216465,-0.55758230222361
A. García,23,4,2.98171902612346,1.5646385631984983
P. Chavero,23,3,0.8848836338129321,3.5728818371547977
K. Díaz,23,2,-2.0327995959378327,-3.4963670418945374
N. Granados,23,2,-1.7748494148283425,-4.531397424880664
F. Delgado,23,1,-1.2438448420368196,0.8000593277509787
L. Rodríguez,23,4,2.439847505619156,-1.1875236902746233
N. Gaitán,23,2,-3.0082655528378615,-3.9340607121329163
Laura Parra,23,4,2.514500464776476,-1.210246520358551
C. Hernández,23,1,-0.7295360768833791,-0.7349480856213642
L. Bravo,23,1,0.19682394626757424,-2.593039291983751
L. Ramos,23,5,-0.3714069051320502,4.101811844746005
F. Grano,23,2,-3.427813878408579,-3.830688094921064
S. Camberos,23,3,3.533155194929167,4.046640402331218
A. Lomelí,23,3,0.11211555352273543,2.6488240302589285
A. Hix,23,5,0.1601436642094559,4.906541153127501
M. Mauleon,23,3,1.5871751372393814,4.300307763847409
S. Simental,23,4,1.8547301267841685,-0.6908441551260438
M. Gonzalez,23,2,-2.4577881923527207,-4.420328970860415
R. Huerta,23,5,-1.3277977396467637,5.6149305541694075
R. Ruvalcaba,23,1,0.7602384663723267,-0.47770935126743436
C. Fonseca,23,1,-0.25275472531542903,0.3119802997467241
I. Najar,23,4,1.721966628932885,-1.0710178041386766
E. Carmona,23,4,1.229727070451542,-0.8898709473329267
D. Solís,23,3,2.9318088339831245,3.1748453968539527
K. Gómez,23,2,-2.376118172334551,-3.7269521651906676
D. Guatemala,23,3,0.4599456359321872,3.3249100076309372
D. Duron,23,5,-0.15195230880988192,4.724905034727045
Saira López,23,5,-0.9784657063399257,4.121517072130371
M. Arciniega,23,1,0.06795526953655065,-1.0776594391761996
I. Esquivias,23,4,1.931655095058452,-0.4693767599707458
B. Mora,23,2,-1.64451778995788,-4.396382618155742
M. Sosa,23,2,-2.747282635045029,-3.7526234765018134
M. Castro,23,1,-0.448909612980407,0.7315396234480567
S. Rios,23,1,-0.6410951788677633,-0.401420685085637
B. Sierra,23,4,2.368440581584177,0.12513810066067194
C. Anguiano,23,1,-1.4669071794270483,-0.9587499179287702
E. Izaguirre,23,3,0.0028522961550496717,1.5941715729148185
S. Varela,23,5,-0.8396203438622846,4.295339065668453
V. Valdez,23,1,0.5676384749581923,-0.7494723875016505
D. Cruz,23,4,2.5346922693686915,-1.2785389450452982
K. Abud,23,4,1.9847745556369536,-0.790355676117362
I. Tenahua,23,4,1.597505695599105,0.18582796371848181
D. Alvarado,23,4,2.37963552270265,-0.5157758186125014
V. Juarez,23,5,-1.753764805115336,5.943113917778987
D. Anguiano,23,2,-2.157609877075805,-3.8914304733793386
I. Hernández,23,1,-0.8902995625570745,-1.4495104774073588
B. López,23,1,-1.9846669551281595,-2.0840857521049148
L. Rangel,23,1,-0.1775693874386029,0.22039010431209904
Ana Mendoza,23,2,-1.6303981002014156,-4.4951626652841625
A. Franco,23,1,-0.24684096952107393,0.004039201492381045
K. Cano,23,2,-4.307945096842405,-5.824397456040258
D. Monroy,23,2,-3.6944019604722116,-3.890384559623706
Karina Rodríguez,23,2,-1.5779433976373305,-4.496104477166368
C. Solís De León,23,3,-0.33107255971383287,2.2342609788696666
S. Valera,23,2,-3.1196708126015262,-3.646538328268587
Maria Acosta,23,2,-2.0432840137620523,-3.4729620703269894
A. Curiel,23,5,-1.3799985213323365,5.701796654397515
F. Bracamonte,23,3,-0.7834720913924446,2.269734630996256
M. Santana,23,5,-1.7338017948983566,5.681824034114532
M. Rausch,23,3,-0.04434675841493668,3.9595196630475766
L. Romero,23,3,2.8819180628241012,2.9353921309575592
N. Zaragoza,23,1,-0.7497328414488248,-0.6838054006390701
C. Venegas,23,5,-1.217964182041157,5.8112098156815195
R. Villuendas,23,3,0.44102987385767195,1.6876044484481842
G. Sánchez,23,1,-1.7175943361825396,-2.834819641320028
Yuliana Mora,23,5,-1.0451233514098917,5.712407271651868
M. Peña,23,3,0.11338736208910719,3.63324390390486
D. Ojeda,23,2,-1.8474849400601334,-4.421812201017885
K. Hernández,23,2,-4.29388853259422,-5.774013101949719
J. López,23,2,-1.8075008116010642,-3.5501629201909912
María Sánchez,23,3,-0.15576580479965968,3.041473044907057
K. Estrada,23,4,2.130615169212957,-1.1564948357551832
Silvana González,23,3,0.14502408527475003,2.2303543063312143
M. Gordillo,23,2,-1.7430747341154702,-3.3030390572139012
Alice Soto,23,3,1.5678569443059258,2.532408902146603
S. Ribeiro,23,5,-0.3407942814800681,5.338097893351727
D. Rivera,23,5,-0.6682756090987033,3.4165708757871665
E. Bautista,23,4,2.169341143127331,-1.1241503208699855
R. Hernández,23,1,-1.5126731178791255,-0.8129078175520845
B. Ceren,23,3,0.8780664814192443,4.091496681181786
S. Muñoz,23,5,-0.7087883243823948,3.6836451544371225
A. Huerta,23,3,0.42448966209896577,1.2930514286692605
N. Teja,23,1,-0.09349769557200438,0.8934068146997611
M. Reyes,23,3,-0.5803082766294584,2.6538212848677807
Yamanic Martínez,23,2,-2.7028999318311504,-2.9574030042507764
N. Valadez,23,3,0.10536986022945696,2.890807792417546
S. Mason,23,3,2.989154816354606,3.178846519064223
D. Hernandez,23,3,4.04293517529028,2.129941341733807
S. Figueroa,23,4,2.285387517185191,0.04926802189654522
S. Braun,23,2,-2.172937875603844,-4.09961332999289
U. Kanu,23,3,2.3379885588834726,4.666274342624707
S. López,23,2,-2.575714034531082,-3.1671146636873835
D. Cagigas,23,2,-2.4150574783058962,-3.568469541763253
B. Figueroa,23,1,-0.0600250852732685,0.8777087688632399
Lesly González,23,2,-2.0502989126108577,-3.1445028261518746
R. Velázquez,23,1,-1.6457653853431014,-0.9850268630304972
M. Campa,23,3,3.161296148928126,2.9933604168971413
Y. Barrientos,23,5,-1.0426764211594164,5.580141571955556
A. Calderón,23,4,2.8745665856307254,0.3497188666996924
D. García,23,1,-0.8134410416753711,0.43469955720411807
Mariela García,23,2,-2.765285391051109,-3.3706436583446697
Mariana Ramos,23,5,-0.7621092965421908,5.709541088853956
M. Fong,23,2,-1.750586622645077,-3.342758776274945
K. Guzman,23,2,-2.440098331986166,-4.4620754379865115
E. Salazar,23,3,0.3057938180203625,4.247852003890043
A. Guerrero,23,3,-0.23938663430732382,1.0330128846080513
A. Perez Murillo,23,2,-2.5206481445208535,-3.212026599600223
V. Rios,23,2,-3.3986371069987698,-4.0367369952239525
M. Flores,23,4,3.094228790992513,-1.3351363819884834
L. Cuevas,23,3,2.3857699742356777,3.654402977089668
C. Torres,23,3,-0.33675128446146474,2.5290427682029883
A. Delgado,23,1,-0.07443912225945082,0.47691680283401267
D. Auza,23,3,-0.20223944247411002,0.9972124156651574
M. Maldonado,23,3,0.03058224662203282,2.5274568126622867
J. González,23,2,-2.311916723415634,-3.048770885669931
B. García,23,4,1.2140581972060684,-0.891715653892871
Mitzi Martínez,23,2,-1.9192038734126817,-3.769566815364673
M. Ramos,23,5,-0.6141367249603098,4.290464667029253
K. Gómez,23,3,0.2781486988755581,4.062901879768941
Daniela Sánchez,23,5,-0.6583915874712577,4.04485108647776
C. Ihezuo,23,3,0.846534553782114,4.386238454453865
M. Valera,23,2,-2.5062711938517346,-3.5610975877051163
K. Becerril,23,1,-0.6127768442001917,-0.41614386944350445
Y. Rodriguez,23,1,-0.6414209078412503,-0.4706489060245125
B. Olivieri,23,3,0.5932420328917736,3.5172463892551438
Susana Romero,23,4,1.7426355128662725,-1.2280274402258304
K. Saavedra,23,3,-0.5048109732378733,1.526196605128118
A. Escobedo,23,2,-4.239991320690842,-5.6064739927196285
Iraida Fernandez,23,3,0.6260204094810566,3.2203101405119496
A. Martínez,23,2,-1.7986621359689354,-3.513979351503204
A. Hernández Ponce,23,1,-1.9639872875212188,-1.5248276400860625
L. Rodríguez,23,4,2.7921195644054904,1.533516509862227
M. Yokoyama,23,2,-3.4367815377609583,-3.754753885695126
B. Woodall,23,3,0.28598123605143766,1.2756842690912278
Marcia García,23,5,-1.5312051450513464,5.901779074063814
S. Bejarano,23,1,-1.21744610150298,-1.2817562787973176
A. Becerra,23,3,0.09545890125010824,2.6836793683776308
A. Vázquez,23,3,0.08550499693889692,1.5895556590972546
Vinícius Júnior,21,3,2.810812097359335,4.511333625213615
F. Valverde,21,3,1.3330552182674253,1.791062120236175
Pedri,21,3,1.6545103674348454,1.5310354153605485
Rodrygo,21,3,2.3597135283215134,4.539800911233512
Éder Militão,21,2,-1.8488571985207054,-5.643158427999105
R. Araújo,21,2,-2.610859648722298,-6.037702408670359
O. Dembélé,21,3,3.221890702906657,4.475168797002639
J. Koundé,21,2,-1.169771007555402,-5.770080965809638
F. de Jong,21,1,1.1512653072084427,-2.9077382413652426
Mikel Merino,21,1,0.40946342900817,-2.677897089505901
A. Isak,21,5,-0.2164562884802766,5.528272557395483
Casemiro,21,1,-0.029705717426468575,-2.998172472147607
L. Messi,21,3,3.3744707907878193,2.3467292218554126
João Félix,21,3,1.4060724825996598,2.8752634483545836
Mikel Oyarzabal,21,3,1.7138342482535243,3.250943431592457
Pau Torres,21,2,-1.6315093959000153,-5.927132844550581
R. Varane,21,2,-2.3124389955542233,-5.881891097757926
Martín Zubimendi,21,1,-0.5731742163538124,-2.3285823372497236
Marc Cucurella,21,4,1.9901937249913821,0.5398654144880943
R. Le Normand,21,2,-2.659722477578269,-5.186882861579421
K. Benzema,21,3,1.9104208857965452,4.773859507642357
Marcos Llorente,21,3,1.6171444139982971,2.597894195386292
Á. Correa,21,3,1.7543213584769504,3.746632905230185
José Gayá,21,4,3.586740680974558,0.4246270502076613
F. Mendy,21,4,2.0755538011662584,1.4304444244585683
J. Giménez,21,2,-2.2116093522486673,-5.634939884465949
Diego Carlos,21,2,-2.758149429755163,-5.516616217143903
Brais Méndez,21,1,-0.7374532429693912,0.8383968802573749
N. Fekir,21,3,1.1625736829635542,3.5539017460639624
Gerard Moreno,21,3,2.062884053939307,2.732923700017232
Oihan Sancet,21,5,-0.5893913882958307,3.941637175265685
Carlos Soler,21,1,0.6112599635197702,-1.7033876508091916
G. Rodríguez,21,1,-1.1480685300980724,-2.5326153847195676
Gonçalo Guedes,21,3,2.240684279095269,3.5603988213152595
Marco Asensio,21,3,3.016910737689831,3.5848732124503933
Borja Iglesias,21,5,-0.9173617211843229,5.342891711128007
E. Ünal,21,5,-3.1561265951347095,5.727414453817756
A. Griezmann,21,3,0.9414524729583074,4.0110471118147295
J. Foyth,21,1,-0.7823603187689502,-1.5252636077971644
Iñaki Williams,21,3,0.42354292070613186,4.39953509494908
T. Lemar,21,3,2.4258416204827324,2.2178242078714008
Emerson Royal,21,4,2.9602861751535787,0.7897880616466972
Y. Carrasco,21,3,2.9525351408602747,4.24712556181263
Hugo Guillamón,21,2,-2.3303101817766,-5.212149118049931
Y. Musah,21,3,0.11843795153860644,2.759489094251897
Sergio Canales,21,3,2.096685185425128,2.062120240746299
Renan Lodi,21,4,3.2249075494185,1.1558262693589725
David García,21,2,-1.9980314724310446,-4.510598112559692
P. Estupiñán,21,4,3.685387019649226,1.4442520360270048
S. Chukwueze,21,3,3.0718010804271096,4.417618558981583
